vessel_id,vessel_name,vessel_type,vessel_age_years,vessel_capacity_teu,date,year,month,charter_rate_usd_day,charter_type,charterer_name,operating_days,off_hire_days,utilization_rate_pct,gross_revenue_usd,opex_usd,voyage_costs_usd,ebitda_usd,tce_usd_day,opex_per_day_usd,profit_margin_pct
V001,Aegean Pioneer,Feeder,17,1200,2018-11-01,2018,11,6563,Time Charter,COSCO Shipping,26.4,3.6,87.97,173263.0,199230.0,0.0,-25967.0,5775.43,6641,-14.99
V001,Aegean Pioneer,Feeder,17,1200,2018-12-01,2018,12,7104,Spot,Wan Hai Lines,27.2,2.8,90.69,193229.0,194370.0,6737.0,-7878.0,6216.4,6479,-4.08
V001,Aegean Pioneer,Feeder,18,1200,2019-01-01,2019,1,6785,Spot,Yang Ming,25.7,4.3,85.65,174374.0,205440.0,5761.0,-36827.0,5620.43,6848,-21.12
V001,Aegean Pioneer,Feeder,18,1200,2019-02-01,2019,2,6882,Time Charter,ONE (Ocean Network Express),27.0,3.0,90.07,185814.0,202650.0,0.0,-16836.0,6193.8,6755,-9.06
V001,Aegean Pioneer,Feeder,18,1200,2019-03-01,2019,3,6230,Time Charter,Pacific International Lines,25.2,4.8,83.91,156996.0,200730.0,0.0,-43734.0,5233.2,6691,-27.86
V001,Aegean Pioneer,Feeder,18,1200,2019-04-01,2019,4,6138,Time Charter,Pacific International Lines,25.6,4.4,85.35,157133.0,200820.0,0.0,-43687.0,5237.77,6694,-27.8
V001,Aegean Pioneer,Feeder,18,1200,2019-05-01,2019,5,6623,Time Charter,Wan Hai Lines,25.8,4.2,85.98,170873.0,200490.0,0.0,-29617.0,5695.77,6683,-17.33
V001,Aegean Pioneer,Feeder,18,1200,2019-06-01,2019,6,6517,Time Charter,Yang Ming,25.4,4.6,84.67,165532.0,202650.0,0.0,-37118.0,5517.73,6755,-22.42
V001,Aegean Pioneer,Feeder,18,1200,2019-07-01,2019,7,6428,Time Charter,CMA CGM,26.1,3.9,86.89,167771.0,200340.0,0.0,-32569.0,5592.37,6678,-19.41
V001,Aegean Pioneer,Feeder,18,1200,2019-08-01,2019,8,6403,Time Charter,Evergreen Marine,25.2,4.8,83.95,161356.0,200880.0,0.0,-39524.0,5378.53,6696,-24.49
V001,Aegean Pioneer,Feeder,18,1200,2019-09-01,2019,9,6066,Spot,CMA CGM,25.1,4.9,83.7,152257.0,205260.0,4488.0,-57491.0,4925.63,6842,-37.76
V001,Aegean Pioneer,Feeder,18,1200,2019-10-01,2019,10,6269,Time Charter,COSCO Shipping,25.4,4.6,84.75,159233.0,201030.0,0.0,-41797.0,5307.77,6701,-26.25
V001,Aegean Pioneer,Feeder,18,1200,2019-11-01,2019,11,6160,Spot,Zim Integrated Shipping,25.6,4.4,85.35,157696.0,200640.0,5981.0,-48925.0,5057.17,6688,-31.02
V001,Aegean Pioneer,Feeder,18,1200,2019-12-01,2019,12,5889,Time Charter,HMM,26.1,3.9,87.07,153703.0,202710.0,0.0,-49007.0,5123.43,6757,-31.88
V001,Aegean Pioneer,Feeder,19,1200,2020-01-01,2020,1,6220,Time Charter,HMM,25.8,4.2,86.05,160476.0,212850.0,0.0,-52374.0,5349.2,7095,-32.64
V001,Aegean Pioneer,Feeder,19,1200,2020-02-01,2020,2,5555,Time Charter,Evergreen Marine,25.6,4.4,85.27,142208.0,215190.0,0.0,-72982.0,4740.27,7173,-51.32
V001,Aegean Pioneer,Feeder,19,1200,2020-03-01,2020,3,4790,Time Charter,Zim Integrated Shipping,25.5,4.5,85.05,122145.0,211980.0,0.0,-89835.0,4071.5,7066,-73.55
V001,Aegean Pioneer,Feeder,19,1200,2020-04-01,2020,4,5431,Spot,PIL,25.9,4.1,86.23,140663.0,215550.0,4138.0,-79025.0,4550.83,7185,-56.18
V001,Aegean Pioneer,Feeder,19,1200,2020-05-01,2020,5,5238,Time Charter,ONE (Ocean Network Express),25.1,4.9,83.77,131474.0,219480.0,0.0,-88006.0,4382.47,7316,-66.94
V001,Aegean Pioneer,Feeder,19,1200,2020-06-01,2020,6,5967,Spot,Pacific International Lines,25.8,4.2,85.83,153949.0,218190.0,7637.0,-71878.0,4877.07,7273,-46.69
V001,Aegean Pioneer,Feeder,19,1200,2020-07-01,2020,7,6748,Time Charter,PIL,25.8,4.2,86.15,174098.0,215850.0,0.0,-41752.0,5803.27,7195,-23.98
V001,Aegean Pioneer,Feeder,19,1200,2020-08-01,2020,8,6913,Time Charter,ONE (Ocean Network Express),26.7,3.3,89.02,184577.0,215730.0,0.0,-31153.0,6152.57,7191,-16.88
V001,Aegean Pioneer,Feeder,19,1200,2020-09-01,2020,9,8009,Time Charter,Hapag-Lloyd,26.9,3.1,89.83,215442.0,211950.0,0.0,3492.0,7181.4,7065,1.62
V001,Aegean Pioneer,Feeder,19,1200,2020-10-01,2020,10,8569,Time Charter,COSCO Shipping,26.6,3.4,88.5,227935.0,212160.0,0.0,15775.0,7597.83,7072,6.92
V001,Aegean Pioneer,Feeder,19,1200,2020-11-01,2020,11,9297,Time Charter,CMA CGM,27.4,2.6,91.36,254738.0,209730.0,0.0,45008.0,8491.27,6991,17.67
V001,Aegean Pioneer,Feeder,19,1200,2020-12-01,2020,12,10424,Time Charter,HMM,27.0,3.0,90.14,281448.0,211020.0,0.0,70428.0,9381.6,7034,25.02
V001,Aegean Pioneer,Feeder,20,1200,2021-01-01,2021,1,11363,Time Charter,Yang Ming,26.8,3.2,89.28,304528.0,222570.0,0.0,81958.0,10150.93,7419,26.91
V001,Aegean Pioneer,Feeder,20,1200,2021-02-01,2021,2,12900,Spot,MSC,26.3,3.7,87.64,339270.0,221190.0,5035.0,113045.0,11141.17,7373,33.32
V001,Aegean Pioneer,Feeder,20,1200,2021-03-01,2021,3,14746,Spot,KMTC,27.4,2.6,91.21,404040.0,221280.0,6650.0,176110.0,13246.33,7376,43.59
V001,Aegean Pioneer,Feeder,20,1200,2021-04-01,2021,4,16381,Time Charter,Maersk Line,27.1,2.9,90.43,443925.0,216930.0,0.0,226995.0,14797.5,7231,51.13
V001,Aegean Pioneer,Feeder,20,1200,2021-05-01,2021,5,18607,Time Charter,Sinokor Merchant Marine,28.4,1.6,94.57,528439.0,230970.0,0.0,297469.0,17614.63,7699,56.29
V001,Aegean Pioneer,Feeder,20,1200,2021-06-01,2021,6,20262,Spot,MSC,27.7,2.3,92.29,561257.0,219240.0,5247.0,336770.0,18533.67,7308,60.0
V001,Aegean Pioneer,Feeder,20,1200,2021-07-01,2021,7,22351,Spot,CMA CGM,27.8,2.2,92.51,621358.0,225360.0,6080.0,389918.0,20509.27,7512,62.75
V001,Aegean Pioneer,Feeder,20,1200,2021-08-01,2021,8,24896,Spot,Wan Hai Lines,28.2,1.8,94.15,702067.0,231360.0,6187.0,464520.0,23196.0,7712,66.16
V001,Aegean Pioneer,Feeder,20,1200,2021-09-01,2021,9,26753,Spot,CMA CGM,28.0,2.0,93.24,749084.0,224430.0,4739.0,519915.0,24811.5,7481,69.41
V001,Aegean Pioneer,Feeder,20,1200,2021-10-01,2021,10,29313,Spot,KMTC,28.2,1.8,94.12,826627.0,223440.0,7878.0,595309.0,27291.63,7448,72.02
V001,Aegean Pioneer,Feeder,20,1200,2021-11-01,2021,11,31293,Time Charter,Wan Hai Lines,28.2,1.8,94.12,882463.0,221070.0,0.0,661393.0,29415.43,7369,74.95
V001,Aegean Pioneer,Feeder,20,1200,2021-12-01,2021,12,34276,Spot,ONE (Ocean Network Express),28.4,1.6,94.78,973438.0,218100.0,7101.0,748237.0,32211.23,7270,76.87
V001,Aegean Pioneer,Feeder,21,1200,2022-01-01,2022,1,32842,Spot,PIL,28.0,2.0,93.31,919576.0,237450.0,7758.0,674368.0,30393.93,7915,73.33
V001,Aegean Pioneer,Feeder,21,1200,2022-02-01,2022,2,36217,Spot,MSC,29.3,0.7,97.66,1061158.0,223530.0,7579.0,830049.0,35119.3,7451,78.22
V001,Aegean Pioneer,Feeder,21,1200,2022-03-01,2022,3,39581,Spot,ONE (Ocean Network Express),28.5,1.5,95.03,1128058.0,233760.0,6392.0,887906.0,37388.87,7792,78.71
V001,Aegean Pioneer,Feeder,21,1200,2022-04-01,2022,4,40221,Spot,ONE (Ocean Network Express),28.3,1.7,94.24,1138254.0,231900.0,7687.0,898667.0,37685.57,7730,78.95
V001,Aegean Pioneer,Feeder,21,1200,2022-05-01,2022,5,36447,Spot,PIL,28.3,1.7,94.38,1031450.0,233400.0,4354.0,793696.0,34236.53,7780,76.95
V001,Aegean Pioneer,Feeder,21,1200,2022-06-01,2022,6,33264,Time Charter,Yang Ming,28.2,1.8,93.91,938045.0,236820.0,0.0,701225.0,31268.17,7894,74.75
V001,Aegean Pioneer,Feeder,21,1200,2022-07-01,2022,7,29499,Time Charter,HMM,28.4,1.6,94.54,837772.0,235920.0,0.0,601852.0,27925.73,7864,71.84
V001,Aegean Pioneer,Feeder,21,1200,2022-08-01,2022,8,26011,Spot,Evergreen Marine,28.2,1.8,93.91,733510.0,235380.0,4784.0,493346.0,24290.87,7846,67.26
V001,Aegean Pioneer,Feeder,21,1200,2022-09-01,2022,9,22385,Time Charter,HMM,28.1,1.9,93.82,629018.0,235350.0,0.0,393668.0,20967.27,7845,62.58
V001,Aegean Pioneer,Feeder,21,1200,2022-10-01,2022,10,20053,Time Charter,Sinokor Merchant Marine,27.4,2.6,91.43,549452.0,232590.0,0.0,316862.0,18315.07,7753,57.67
V001,Aegean Pioneer,Feeder,21,1200,2022-11-01,2022,11,18399,Time Charter,Maersk Line,27.3,2.7,91.13,502293.0,231510.0,0.0,270783.0,16743.1,7717,53.91
V001,Aegean Pioneer,Feeder,21,1200,2022-12-01,2022,12,16964,Time Charter,Wan Hai Lines,28.0,2.0,93.18,474992.0,232680.0,0.0,242312.0,15833.07,7756,51.01
V001,Aegean Pioneer,Feeder,22,1200,2023-01-01,2023,1,11912,Spot,Zim Integrated Shipping,26.4,3.6,88.08,314477.0,240270.0,4181.0,70026.0,10343.2,8009,22.27
V001,Aegean Pioneer,Feeder,22,1200,2023-02-01,2023,2,11073,Time Charter,MSC,26.6,3.4,88.67,294542.0,245820.0,0.0,48722.0,9818.07,8194,16.54
V001,Aegean Pioneer,Feeder,22,1200,2023-03-01,2023,3,10952,Time Charter,Wan Hai Lines,26.7,3.3,89.07,292418.0,238470.0,0.0,53948.0,9747.27,7949,18.45
V001,Aegean Pioneer,Feeder,22,1200,2023-04-01,2023,4,10412,Time Charter,Pacific International Lines,26.7,3.3,89.01,278000.0,244440.0,0.0,33560.0,9266.67,8148,12.07
V001,Aegean Pioneer,Feeder,22,1200,2023-05-01,2023,5,9654,Time Charter,HMM,26.8,3.2,89.25,258727.0,247860.0,0.0,10867.0,8624.23,8262,4.2
V001,Aegean Pioneer,Feeder,22,1200,2023-06-01,2023,6,9356,Time Charter,KMTC,26.8,3.2,89.28,250741.0,245280.0,0.0,5461.0,8358.03,8176,2.18
V001,Aegean Pioneer,Feeder,22,1200,2023-07-01,2023,7,9519,Time Charter,Evergreen Marine,26.7,3.3,88.97,254157.0,241230.0,0.0,12927.0,8471.9,8041,5.09
V001,Aegean Pioneer,Feeder,22,1200,2023-08-01,2023,8,9410,Time Charter,KMTC,26.5,3.5,88.25,249365.0,239580.0,0.0,9785.0,8312.17,7986,3.92
V001,Aegean Pioneer,Feeder,22,1200,2023-09-01,2023,9,10000,Time Charter,Wan Hai Lines,27.0,3.0,89.99,270000.0,243750.0,0.0,26250.0,9000.0,8125,9.72
V001,Aegean Pioneer,Feeder,22,1200,2023-10-01,2023,10,10269,Time Charter,Hapag-Lloyd,27.0,3.0,89.87,277263.0,240210.0,0.0,37053.0,9242.1,8007,13.36
V001,Aegean Pioneer,Feeder,22,1200,2023-11-01,2023,11,10645,Time Charter,MSC,27.0,3.0,90.02,287415.0,243900.0,0.0,43515.0,9580.5,8130,15.14
V001,Aegean Pioneer,Feeder,22,1200,2023-12-01,2023,12,10832,Spot,Evergreen Marine,27.3,2.7,90.88,295714.0,250650.0,5301.0,39763.0,9680.43,8355,13.45
V001,Aegean Pioneer,Feeder,23,1200,2024-01-01,2024,1,10308,Time Charter,ONE (Ocean Network Express),26.6,3.4,88.71,274193.0,258720.0,0.0,15473.0,9139.77,8624,5.64
V001,Aegean Pioneer,Feeder,23,1200,2024-02-01,2024,2,10650,Time Charter,CMA CGM,26.4,3.6,88.07,281160.0,252960.0,0.0,28200.0,9372.0,8432,10.03
V001,Aegean Pioneer,Feeder,23,1200,2024-03-01,2024,3,11279,Time Charter,Yang Ming,26.1,3.9,86.87,294382.0,256320.0,0.0,38062.0,9812.73,8544,12.93
V001,Aegean Pioneer,Feeder,23,1200,2024-04-01,2024,4,11468,Spot,Maersk Line,27.0,3.0,90.08,309636.0,248670.0,5555.0,55411.0,10136.03,8289,17.9
V001,Aegean Pioneer,Feeder,23,1200,2024-05-01,2024,5,11834,Time Charter,Zim Integrated Shipping,27.0,3.0,89.85,319518.0,249720.0,0.0,69798.0,10650.6,8324,21.84
V001,Aegean Pioneer,Feeder,23,1200,2024-06-01,2024,6,12987,Spot,Pacific International Lines,26.3,3.7,87.71,341558.0,260100.0,5085.0,76373.0,11215.77,8670,22.36
V001,Aegean Pioneer,Feeder,23,1200,2024-07-01,2024,7,11871,Spot,Zim Integrated Shipping,26.2,3.8,87.17,311020.0,258300.0,7315.0,45405.0,10123.5,8610,14.6
V001,Aegean Pioneer,Feeder,23,1200,2024-08-01,2024,8,11917,Time Charter,Evergreen Marine,26.3,3.7,87.55,313417.0,253470.0,0.0,59947.0,10447.23,8449,19.13
V001,Aegean Pioneer,Feeder,23,1200,2024-09-01,2024,9,11710,Time Charter,HMM,26.8,3.2,89.49,313828.0,250260.0,0.0,63568.0,10460.93,8342,20.26
V001,Aegean Pioneer,Feeder,23,1200,2024-10-01,2024,10,11389,Time Charter,KMTC,26.5,3.5,88.34,301808.0,249750.0,0.0,52058.0,10060.27,8325,17.25
V001,Aegean Pioneer,Feeder,23,1200,2024-11-01,2024,11,11177,Spot,CMA CGM,26.6,3.4,88.58,297308.0,257010.0,5427.0,34871.0,9729.37,8567,11.73
V001,Aegean Pioneer,Feeder,23,1200,2024-12-01,2024,12,11285,Spot,HMM,27.0,3.0,89.86,304695.0,254850.0,5124.0,44721.0,9985.7,8495,14.68
V002,Aegean Fortune,Feeder,4,1400,2007-01-01,2007,1,13283,Time Charter,Pacific International Lines,28.1,1.9,93.81,373252.0,126060.0,0.0,247192.0,12441.73,4202,66.23
V002,Aegean Fortune,Feeder,4,1400,2007-02-01,2007,2,13383,Time Charter,MSC,27.1,2.9,90.41,362679.0,123180.0,0.0,239499.0,12089.3,4106,66.04
V002,Aegean Fortune,Feeder,4,1400,2007-03-01,2007,3,13861,Spot,Sinokor Merchant Marine,28.0,2.0,93.21,388108.0,126180.0,6171.0,255757.0,12731.23,4206,65.9
V002,Aegean Fortune,Feeder,4,1400,2007-04-01,2007,4,14272,Time Charter,Wan Hai Lines,27.8,2.2,92.53,396762.0,122460.0,0.0,274302.0,13225.4,4082,69.14
V002,Aegean Fortune,Feeder,4,1400,2007-05-01,2007,5,14088,Time Charter,Evergreen Marine,27.8,2.2,92.79,391646.0,119790.0,0.0,271856.0,13054.87,3993,69.41
V002,Aegean Fortune,Feeder,4,1400,2007-06-01,2007,6,14398,Time Charter,Sinokor Merchant Marine,27.8,2.2,92.75,400264.0,126210.0,0.0,274054.0,13342.13,4207,68.47
V002,Aegean Fortune,Feeder,4,1400,2007-07-01,2007,7,15216,Time Charter,Wan Hai Lines,28.4,1.6,94.54,432134.0,124800.0,0.0,307334.0,14404.47,4160,71.12
V002,Aegean Fortune,Feeder,4,1400,2007-08-01,2007,8,15264,Spot,HMM,27.4,2.6,91.44,418234.0,124590.0,4564.0,289080.0,13789.0,4153,69.12
V002,Aegean Fortune,Feeder,4,1400,2007-09-01,2007,9,15039,Time Charter,PIL,27.8,2.2,92.72,418084.0,121260.0,0.0,296824.0,13936.13,4042,71.0
V002,Aegean Fortune,Feeder,4,1400,2007-10-01,2007,10,15737,Spot,COSCO Shipping,27.5,2.5,91.69,432768.0,128340.0,7209.0,297219.0,14185.3,4278,68.68
V002,Aegean Fortune,Feeder,4,1400,2007-11-01,2007,11,15521,Time Charter,CMA CGM,28.6,1.4,95.43,443901.0,126690.0,0.0,317211.0,14796.7,4223,71.46
V002,Aegean Fortune,Feeder,4,1400,2007-12-01,2007,12,15962,Time Charter,Hapag-Lloyd,28.7,1.3,95.63,458109.0,123660.0,0.0,334449.0,15270.3,4122,73.01
V002,Aegean Fortune,Feeder,5,1400,2008-01-01,2008,1,15910,Spot,KMTC,27.7,2.3,92.48,440707.0,128130.0,4298.0,308279.0,14546.97,4271,69.95
V002,Aegean Fortune,Feeder,5,1400,2008-02-01,2008,2,15690,Time Charter,CMA CGM,27.7,2.3,92.49,434613.0,130410.0,0.0,304203.0,14487.1,4347,69.99
V002,Aegean Fortune,Feeder,5,1400,2008-03-01,2008,3,16173,Spot,HMM,28.1,1.9,93.51,454461.0,126660.0,7948.0,319853.0,14883.77,4222,70.38
V002,Aegean Fortune,Feeder,5,1400,2008-04-01,2008,4,16950,Spot,KMTC,27.6,2.4,91.85,467820.0,124440.0,7089.0,336291.0,15357.7,4148,71.88
V002,Aegean Fortune,Feeder,5,1400,2008-05-01,2008,5,17139,Time Charter,Pacific International Lines,28.4,1.6,94.78,486748.0,130950.0,0.0,355798.0,16224.93,4365,73.1
V002,Aegean Fortune,Feeder,5,1400,2008-06-01,2008,6,18113,Time Charter,HMM,28.1,1.9,93.75,508975.0,128370.0,0.0,380605.0,16965.83,4279,74.78
V002,Aegean Fortune,Feeder,5,1400,2008-07-01,2008,7,18120,Time Charter,Pacific International Lines,27.7,2.3,92.44,501924.0,127440.0,0.0,374484.0,16730.8,4248,74.61
V002,Aegean Fortune,Feeder,5,1400,2008-08-01,2008,8,18291,Time Charter,Maersk Line,27.6,2.4,92.04,504832.0,127320.0,0.0,377512.0,16827.73,4244,74.78
V002,Aegean Fortune,Feeder,5,1400,2008-09-01,2008,9,16619,Time Charter,PIL,27.7,2.3,92.22,460346.0,128460.0,0.0,331886.0,15344.87,4282,72.09
V002,Aegean Fortune,Feeder,5,1400,2008-10-01,2008,10,13299,Time Charter,Hapag-Lloyd,27.9,2.1,93.12,371042.0,129720.0,0.0,241322.0,12368.07,4324,65.04
V002,Aegean Fortune,Feeder,5,1400,2008-11-01,2008,11,10659,Spot,Yang Ming,27.2,2.8,90.64,289925.0,132150.0,4795.0,152980.0,9504.33,4405,52.77
V002,Aegean Fortune,Feeder,5,1400,2008-12-01,2008,12,7455,Time Charter,Maersk Line,25.9,4.1,86.17,193084.0,126900.0,0.0,66184.0,6436.13,4230,34.28
V002,Aegean Fortune,Feeder,6,1400,2009-01-01,2009,1,2641,Time Charter,MSC,24.6,5.4,82.13,64969.0,134970.0,0.0,-70001.0,2165.63,4499,-107.75
V002,Aegean Fortune,Feeder,6,1400,2009-02-01,2009,2,3153,Time Charter,Pacific International Lines,24.3,5.7,81.03,76618.0,142350.0,0.0,-65732.0,2553.93,4745,-85.79
V002,Aegean Fortune,Feeder,6,1400,2009-03-01,2009,3,2981,Time Charter,Hapag-Lloyd,24.6,5.4,81.85,73333.0,135870.0,0.0,-62537.0,2444.43,4529,-85.28
V002,Aegean Fortune,Feeder,6,1400,2009-04-01,2009,4,3773,Spot,Pacific International Lines,24.4,5.6,81.34,92061.0,127380.0,4022.0,-39341.0,2934.63,4246,-42.73
V002,Aegean Fortune,Feeder,6,1400,2009-05-01,2009,5,3603,Time Charter,Sinokor Merchant Marine,24.8,5.2,82.52,89354.0,133140.0,0.0,-43786.0,2978.47,4438,-49.0
V002,Aegean Fortune,Feeder,6,1400,2009-06-01,2009,6,3974,Spot,KMTC,24.3,5.7,80.86,96568.0,135180.0,7262.0,-45874.0,2976.87,4506,-47.5
V002,Aegean Fortune,Feeder,6,1400,2009-07-01,2009,7,4018,Time Charter,Evergreen Marine,26.2,3.8,87.39,105272.0,133590.0,0.0,-28318.0,3509.07,4453,-26.9
V002,Aegean Fortune,Feeder,6,1400,2009-08-01,2009,8,5092,Time Charter,COSCO Shipping,26.1,3.9,87.12,132901.0,122700.0,0.0,10201.0,4430.03,4090,7.68
V002,Aegean Fortune,Feeder,6,1400,2009-09-01,2009,9,4672,Time Charter,Maersk Line,26.6,3.4,88.8,124275.0,128040.0,0.0,-3765.0,4142.5,4268,-3.03
V002,Aegean Fortune,Feeder,6,1400,2009-10-01,2009,10,4488,Time Charter,COSCO Shipping,26.7,3.3,89.04,119830.0,127860.0,0.0,-8030.0,3994.33,4262,-6.7
V002,Aegean Fortune,Feeder,6,1400,2009-11-01,2009,11,5365,Time Charter,Pacific International Lines,26.2,3.8,87.28,140563.0,131430.0,0.0,9133.0,4685.43,4381,6.5
V002,Aegean Fortune,Feeder,6,1400,2009-12-01,2009,12,4834,Time Charter,PIL,27.0,3.0,90.16,130518.0,133230.0,0.0,-2712.0,4350.6,4441,-2.08
V002,Aegean Fortune,Feeder,7,1400,2010-01-01,2010,1,5099,Time Charter,MSC,26.6,3.4,88.78,135633.0,141000.0,0.0,-5367.0,4521.1,4700,-3.96
V002,Aegean Fortune,Feeder,7,1400,2010-02-01,2010,2,4542,Time Charter,MSC,26.4,3.6,88.04,119909.0,138720.0,0.0,-18811.0,3996.97,4624,-15.69
V002,Aegean Fortune,Feeder,7,1400,2010-03-01,2010,3,4914,Time Charter,Zim Integrated Shipping,26.6,3.4,88.64,130712.0,135000.0,0.0,-4288.0,4357.07,4500,-3.28
V002,Aegean Fortune,Feeder,7,1400,2010-04-01,2010,4,5596,Spot,Yang Ming,26.8,3.2,89.3,149973.0,135420.0,6827.0,7726.0,4771.53,4514,5.15
V002,Aegean Fortune,Feeder,7,1400,2010-05-01,2010,5,5935,Time Charter,Sinokor Merchant Marine,26.2,3.8,87.33,155497.0,133350.0,0.0,22147.0,5183.23,4445,14.24
V002,Aegean Fortune,Feeder,7,1400,2010-06-01,2010,6,5914,Time Charter,MSC,26.6,3.4,88.76,157312.0,139230.0,0.0,18082.0,5243.73,4641,11.49
V002,Aegean Fortune,Feeder,7,1400,2010-07-01,2010,7,5925,Time Charter,KMTC,26.7,3.3,88.83,158198.0,134220.0,0.0,23978.0,5273.27,4474,15.16
V002,Aegean Fortune,Feeder,7,1400,2010-08-01,2010,8,6046,Spot,HMM,26.7,3.3,88.93,161428.0,137400.0,6916.0,17112.0,5150.4,4580,10.6
V002,Aegean Fortune,Feeder,7,1400,2010-09-01,2010,9,5831,Time Charter,KMTC,26.4,3.6,88.01,153938.0,135870.0,0.0,18068.0,5131.27,4529,11.74
V002,Aegean Fortune,Feeder,7,1400,2010-10-01,2010,10,6230,Time Charter,CMA CGM,26.5,3.5,88.29,165095.0,136710.0,0.0,28385.0,5503.17,4557,17.19
V002,Aegean Fortune,Feeder,7,1400,2010-11-01,2010,11,6466,Time Charter,CMA CGM,26.6,3.4,88.83,171996.0,132420.0,0.0,39576.0,5733.2,4414,23.01
V002,Aegean Fortune,Feeder,7,1400,2010-12-01,2010,12,7134,Spot,Wan Hai Lines,26.8,3.2,89.33,191191.0,138600.0,7085.0,45506.0,6136.87,4620,23.8
V002,Aegean Fortune,Feeder,8,1400,2011-01-01,2011,1,6793,Time Charter,Yang Ming,25.8,4.2,85.87,175259.0,139620.0,0.0,35639.0,5841.97,4654,20.34
V002,Aegean Fortune,Feeder,8,1400,2011-02-01,2011,2,6190,Time Charter,HMM,26.8,3.2,89.46,165892.0,133350.0,0.0,32542.0,5529.73,4445,19.62
V002,Aegean Fortune,Feeder,8,1400,2011-03-01,2011,3,6909,Time Charter,CMA CGM,26.0,4.0,86.66,179634.0,132630.0,0.0,47004.0,5987.8,4421,26.17
V002,Aegean Fortune,Feeder,8,1400,2011-04-01,2011,4,6766,Spot,Evergreen Marine,26.9,3.1,89.66,182005.0,138510.0,4296.0,39199.0,5923.63,4617,21.54
V002,Aegean Fortune,Feeder,8,1400,2011-05-01,2011,5,6712,Time Charter,HMM,26.3,3.7,87.5,176526.0,134070.0,0.0,42456.0,5884.2,4469,24.05
V002,Aegean Fortune,Feeder,8,1400,2011-06-01,2011,6,7206,Spot,Sinokor Merchant Marine,25.9,4.1,86.41,186635.0,132780.0,5434.0,48421.0,6040.03,4426,25.94
V002,Aegean Fortune,Feeder,8,1400,2011-07-01,2011,7,7431,Time Charter,PIL,26.7,3.3,89.07,198408.0,135600.0,0.0,62808.0,6613.6,4520,31.66
V002,Aegean Fortune,Feeder,8,1400,2011-08-01,2011,8,7429,Time Charter,ONE (Ocean Network Express),26.1,3.9,87.01,193897.0,132810.0,0.0,61087.0,6463.23,4427,31.5
V002,Aegean Fortune,Feeder,8,1400,2011-09-01,2011,9,6911,Time Charter,COSCO Shipping,26.5,3.5,88.25,183142.0,135300.0,0.0,47842.0,6104.73,4510,26.12
V002,Aegean Fortune,Feeder,8,1400,2011-10-01,2011,10,7179,Spot,Pacific International Lines,26.5,3.5,88.24,190244.0,139770.0,4463.0,46011.0,6192.7,4659,24.19
V002,Aegean Fortune,Feeder,8,1400,2011-11-01,2011,11,7422,Spot,HMM,26.7,3.3,88.97,198167.0,142230.0,7452.0,48485.0,6357.17,4741,24.47
V002,Aegean Fortune,Feeder,8,1400,2011-12-01,2011,12,7695,Spot,KMTC,26.6,3.4,88.79,204687.0,142590.0,6493.0,55604.0,6606.47,4753,27.17
V002,Aegean Fortune,Feeder,9,1400,2012-01-01,2012,1,6798,Spot,Zim Integrated Shipping,26.5,3.5,88.47,180147.0,143850.0,5324.0,30973.0,5827.43,4795,17.19
V002,Aegean Fortune,Feeder,9,1400,2012-02-01,2012,2,6742,Time Charter,Zim Integrated Shipping,26.4,3.6,88.05,177989.0,148980.0,0.0,29009.0,5932.97,4966,16.3
V002,Aegean Fortune,Feeder,9,1400,2012-03-01,2012,3,6372,Time Charter,COSCO Shipping,26.8,3.2,89.35,170770.0,142320.0,0.0,28450.0,5692.33,4744,16.66
V002,Aegean Fortune,Feeder,9,1400,2012-04-01,2012,4,6199,Time Charter,Zim Integrated Shipping,26.5,3.5,88.38,164274.0,142020.0,0.0,22254.0,5475.8,4734,13.55
V002,Aegean Fortune,Feeder,9,1400,2012-05-01,2012,5,6769,Spot,Evergreen Marine,27.0,3.0,90.1,182763.0,136470.0,4254.0,42039.0,5950.3,4549,23.0
V002,Aegean Fortune,Feeder,9,1400,2012-06-01,2012,6,6886,Time Charter,ONE (Ocean Network Express),26.5,3.5,88.43,182479.0,138870.0,0.0,43609.0,6082.63,4629,23.9
V002,Aegean Fortune,Feeder,9,1400,2012-07-01,2012,7,6255,Time Charter,Wan Hai Lines,26.1,3.9,86.9,163256.0,139950.0,0.0,23306.0,5441.87,4665,14.28
V002,Aegean Fortune,Feeder,9,1400,2012-08-01,2012,8,6579,Time Charter,Wan Hai Lines,27.0,3.0,89.94,177633.0,141420.0,0.0,36213.0,5921.1,4714,20.39
V002,Aegean Fortune,Feeder,9,1400,2012-09-01,2012,9,6224,Time Charter,Hapag-Lloyd,26.4,3.6,88.09,164314.0,144330.0,0.0,19984.0,5477.13,4811,12.16
V002,Aegean Fortune,Feeder,9,1400,2012-10-01,2012,10,5807,Time Charter,Yang Ming,26.5,3.5,88.19,153886.0,145140.0,0.0,8746.0,5129.53,4838,5.68
V002,Aegean Fortune,Feeder,9,1400,2012-11-01,2012,11,6015,Time Charter,Pacific International Lines,26.8,3.2,89.29,161202.0,141780.0,0.0,19422.0,5373.4,4726,12.05
V002,Aegean Fortune,Feeder,9,1400,2012-12-01,2012,12,6299,Time Charter,HMM,26.8,3.2,89.33,168813.0,141540.0,0.0,27273.0,5627.1,4718,16.16
